rent,area,yearc,location
461.9010925,66,1967,0
322.4769287,31,1966,0
341.3998108,39,1971,1
279.8096008,30,1957,1
296.211853,62,1948,0
304.1368713,29,1972,0
564.6759033,47,1972,1
262.5892944,52,1957,0
377.1340027,85,1966,0
463.5423279,55,1973,0
449.578949,111,1957.5,0
473.2875366,67,1957.5,0
304.4845581,48,1970,0
552.9928589,90,1974,0
304.0857239,38,1972,0
383.2950439,60,1960,0
474.7242737,96,1981,0
404.9738464,82,1966,0
561.3115234,79,1966,0
400.6534119,73,1973,1
816.0627441,100,1994.5,2
393.7561035,92,1973,0
239.3357391,34,1918,0
633.1633911,72,1983,0
381.4646606,84,1973,0
334.2877502,65,1974,0
674.2713013,94,1974,0
232.4895325,65,1973,1
347.8063049,105,1918,1
291.9578857,24,1957.5,1
980.4328613,90,1924,1
396.7931824,45,1918,0
544.4696045,71,1957,1
407.7859497,53,1972,1
434.506073,136,1971,1
404.8204651,154,1924,1
453.8277893,75,1918,0
385.4425049,74,1957,1
524.6365967,96,1960,1
393.1834717,42,1966,1
381.3317261,72,1957.5,0
456.7217102,57,1957,0
513.5722656,89,1957,1
629.9116211,76,1957,0
746.5679932,118,1924,1
594.6887207,99,1972,0
190.803894,28,1971,0
404.8511353,66,1948,0
353.3435974,56,1960,1
555.774292,75,1957,1
390.8417358,36,1960,1
773.9425049,74,1939,1
333.6997375,48,1957,1
197.8239441,37,1992,1
307.6136475,72,1924,0
173.7062988,63,1918,1
389.1238098,80,1957,1
236.2168427,54,1939,1
706.2628174,99,1972,0
240.0515442,22,1972,1
461.5738525,58,1957,0
495.2015381,79,1966,0
257.7166748,37,1966,0
249.2547913,65,1960,0
463.6139221,47,1996,0
213.4643555,58,1960,0
312.915741,39,1970,0
266.8432312,30,1966,0
463.117981,51,1960,0
531.3243408,73,1969,0
121.0994873,73,1960,0
220.6837921,24,1974,1
344.3755188,38,1939,1
656.8720093,97,1987,1
302.5825195,20,1973,1
401.9521179,71,1966,1
450.9594421,58,1957.5,0
532.4644775,127,1957.5,0
367.4450073,140,1918,1
475.6599426,69,1924,0
366.6269531,64,1972,0
329.0469971,82,1924,0
479.5099792,79,1960,0
392.0637207,65,1924,0
379.8591919,92,1957.5,1
290.9813232,49,1948,0
379.3683472,61,1985,0
364.7044983,76,1918,0
356.1352234,30,1957.5,0
309.5463257,43,1918,1
502.1192932,74,1970,0
422.0203247,65,1957,1
305.8752441,83,1918,1
492.8444519,98,1918,1
431.203125,58,1957,1
300.5680237,106,1924,1
608.3657227,50,1973,1
276.7622986,30,1960,1
437.2363586,58,1990,0
201.6330566,50,1957,1
292.8321838,49,1960,0
287.4380798,38,1960,0
300.2919617,42,1957.5,0
460.1422424,72,1960,0
445.2483215,61,1957,0
535.1231689,87,1974,0
310.4104004,55,1966,1
501.8329773,50,1991,1
813.0308228,149,1918,0
368.5187378,60,1973,0
334.6098633,74,1972,0
339.8403625,97,1957,1
378.4889221,80,1957.5,1
252.3020935,45,1960,0
261.372406,46,1924,0
612.9162598,94,1966,1
494.7515869,73,1974,0
441.6641541,54,1971,1
388.2852783,78,1975,0
935.8175659,95,1972,2
458.9202576,67,1957,1
266.6949463,75,1918,1
333.0197449,29,1973,0
448.085968,64,1957.5,0
539.862854,69,1972,0
929.0684814,114,1980,1
497.630188,89,1977,0
432.7574463,70,1972,2
151.5673676,54,1924,0
249.4490814,73,1957.5,0
445.7442627,72,1966,0
495.2475281,73,1966,0
459.8252563,36,1980,0
187.572525,68,1918,0
219.8350525,49,1924,0
175.8639526,23,1966,1
506.3323364,110,1966,0
282.5398865,34,1960,0
429.5362854,146,1918,1
622.2729492,60,1957.5,2
486.2947998,105,1948,2
382.4769897,38,1918,1
567.2016602,95,1918,0
544.2804565,74,1967,0
609.173584,89,1972,0
878.3789673,83,1992,0
644.9946899,82,1991,0
399.4825745,53,1967,0
802.309021,94,1982,0
151.9866333,35,1973,0
321.7662048,33,1957,1
1070.941772,207,1918,1
237.1576233,74,1924,1
740.2790527,80,1973,1
1127.306641,98,1969,0
96.5830307,44,1957,0
102.4731216,32,1966,0
374.3883667,57,1996,0
374.7053528,50,1918,1
486.8060913,101,1957,0
702.6990967,70,1983,2
485.8551025,85,1960,1
429.62323,91,1924,0
402.8724365,65,1970,0
503.7912292,65,1948,0
352.5868835,30,1960,0
354.8365784,50,1973,0
633.1123047,60,1985,1
1013.605469,116,1993,1
399.0939941,72,1969,0
454.0987854,67,1960,0
479.581543,86,1960,0
565.5910645,91,1966,0
382.5076904,78,1948,0
444.4455872,76,1966,0
347.9341125,32,1974,0
492.4661255,71,1967,0
345.3060913,33,1966,0
744.7937622,77,1997,0
549.2246094,77,1957.5,0
375.012146,65,1924,1
621.4292603,85,1975,0
152.5234833,49,1957,0
571.307312,66,1983,0
257.374115,48,1960,0
178.4510803,51,1918,0
361.1816711,95,1924,0
370.7990723,78,1918,0
400.9857788,65,1960,0
312.629425,53,1957,1
337.6878357,33,1983,1
733.2947998,157,1957,0
558.3563232,57,1972,0
786.960022,66,1918,1
405.8532715,78,1918,1
607.3023071,108,1924,0
257.6502075,38,1918,0
324.5169678,66,1957,0
550.0375977,96,1948,0
670.9683838,108,1966,0
752.90802,95,1972,0
460.418335,56,1957,0
361.2583923,82,1939,0
432.9057312,55,1966,0
604.7151489,108,1918,1
535.5169067,122,1957,1
455.6428528,89,1939,2
523.0567017,67,1918,1
301.9485474,35,1960,1
377.6708374,40,1973,0
1148.739868,162,1982,0
273.0809937,62,1957,0
441.3982849,87,1957.5,0
301.611084,46,1924,0
329.6708069,44,1957.5,1
423.0224304,43,1957,1
457.7698364,124,1918,1
278.4495544,30,1972,1
447.4008484,52,1918,1
355.2149048,56,1957,1
428.830719,67,1960,0
314.5160828,34,1972,0
307.7772827,60,1966,0
502.9322815,55,1957.5,0
343.3069458,65,1918,0
707.321228,104,1972,0
309.1577454,32,1972,0
281.2309875,82,1973,0
794.6498413,80,1957.5,1
459.068512,72,1960,1
567.3345947,97,1976,1
595.2664795,87,1983,0
469.7033997,56,1918,0
118.5327988,29,1957.5,0
458.8282166,79,1918,1
333.5975037,85,1918,1
693.7157593,107,1971,0
258.4989319,76,1974,0
288.8338928,81,1924,1
562.3494873,50,1957.5,1
357.3214417,100,1918,1
303.9834595,52,1918,0
612.9674072,100,1966,0
534.6375122,40,1990,1
489.4290466,61,1984,0
300.4760132,42,1957,0
555.5953369,95,1918,0
471.5133667,56,1918,0
344.119873,49,1966,0
395.9035339,66,1966,0
865.3615112,110,1989,1
677.742981,75,1986,1
257.6450806,31,1957,1
392.0074768,65,1918,0
296.9378662,30,1975,1
688.4698486,81,1924,0
264.0413513,71,1924,0
164.9938965,50,1948,0
61.91744614,36,1948,0
389.48172,74,1972,0
441.3675842,66,1957,1
266.3830566,66,1948,1
284.9941101,60,1939,1
715.225769,150,1918,1
728.8977051,95,1948,1
531.6719971,100,1957,2
465.0097351,42,1972,1
190.3335266,48,1918,0
354.872345,43,1918,0
425.1443176,55,1968,0
543.6311035,75,1957.5,0
528.8343506,73,1972,0
251.1976929,28,1972,0
489.3370056,45,1960,1
977.2014771,96,1924,1
650.8183594,127,1918,1
327.1450195,36,1991,0
279.4005737,40,1960,0
362.3116455,74,1967,0
480.7473145,85,1918,1
404.6466064,68,1957.5,0
493.4784546,58,1966,0
417.1323853,86,1957.5,0
343.2200317,58,1969,0
364.4181824,51,1948,0
331.5011902,78,1957.5,0
482.5572815,70,1957,0
732.9368896,78,1986,0
395.8523865,68,1969,0
338.6286011,47,1966,1
287.6272278,27,1990,0
522.7243652,58,1969,0
734.7980347,68,1972,0
1598.196167,120,1966,2
447.8200989,75,1918,1
366.1872559,60,1970,0
492.1695557,80,1960,1
542.9152832,69,1985,0
670.9887695,74,1972,0
391.8643188,52,1975,0
553.8876343,65,1972,0
357.7816162,30,1966,0
200.8150024,20,1960,1
338.168457,80,1973,0
380.7181702,69,1960,1
312.3686523,49,1957.5,1
246.6881104,73,1966,0
217.835907,33,1972,0
356.0432129,102,1988,0
538.369873,95,1972,0
246.979538,33,1976,0
341.0623474,35,1971,1
235.4499054,46,1948,0
367.4859314,53,1939,0
522.5505371,83,1960,1
255.6766205,76,1924,0
377.6504211,56,1918,0
441.0403748,46,1960,1
523.3634644,73,1918,1
555.8305054,75,1924,1
399.901825,60,1924,1
261.4746704,61,1957,1
405.2192688,78,1918,1
281.977478,50,1957,1
625.545166,80,1957,1
795.8053589,104,1999,0
126.442482,43,1948,0
477.807373,57,1983,0
365.6043701,55,1966,0
320.2016602,52,1939,0
418.1396179,65,1967,0
377.9776306,76,1924,0
242.8738708,36,1967,0
317.1952515,74,1957,0
262.4665833,53,1924,1
200.7740936,72,1918,1
495.9224548,108,1924,1
494.0408936,60,1960,0
348.9362793,30,1967,1
535.394165,138,1918,1
332.2272644,58,1960,2
701.1754761,106,1960,1
328.730011,80,1957,0
360.5527954,77,1939,0
325.8974609,52,1939,1
438.2794189,78,1960,0
327.1347656,62,1957,0
877.6836548,98,1948,2
374.8792114,35,1980,0
513.5109253,72,1966,0
291.8453979,60,1957,0
631.7931519,76,1973,0
454.0783081,37,1991,0
273.6229553,70,1924,0
309.520752,29,1972,0
398.8127747,65,1969,0
628.3777466,75,1993,0
696.8192749,100,1960,1
349.4168701,60,1978,0
453.301178,94,1973,0
272.8406982,39,1966,0
319.4347229,35,1960,1
309.607666,62,1918,1
566.6852417,84,1918,0
759.513855,72,1918,1
211.2351379,48,1957,0
741.9407349,103,1948,1
323.6784363,80,1957.5,0
480.6859436,72,1966,0
412.2239685,68,1967,0
573.8330688,67,1966,0
278.3984375,55,1966,0
368.6721191,90,1918,1
269.5275269,49,1918,0
393.5413818,74,1948,0
468.3944702,62,1972,0
322.2468262,54,1960,0
407.7450256,53,1957,0
408.2052002,72,1918,1
246.9693146,63,1957.5,1
571.2050781,53,1957,0
540.046936,62,1918,1
196.5815125,87,1948,0
348.9055786,56,1992,0
420.2410278,42,1972,0
368.5391846,36,1973,0
850.3806152,110,1972,0
298.7529602,33,1957.5,0
579.027832,77,1966,0
501.3114624,64,1960,0
477.4239197,52,1966,0
500.2479858,73,1972,0
310.589386,30,1986,1
581.2672729,100,1973,1
481.5346985,80,1957,1
726.7297974,70,1918,1
311.5097046,45,1967,1
1098.61792,89,1972,1
505.6114502,133,1924,0
726.0958252,73,1999,0
348.2817993,52,1918,0
507.0481567,66,1918,0
417.5720825,38,1968,2
609.0508423,98,1957,1
631.5272827,65,1957,1
357.6742249,111,1918,1
460.9296265,63,1918,1
602.9255981,71,1966,0
275.2182007,33,1970,0
528.8189697,83,1957,1
523.4094849,74,1918,1
517.90802,84,1973,0
583.4556274,84,1975,0
355.8591614,80,1957.5,1
511.4963989,60,1957,1
950.9517822,176,1918,1
534.0341187,77,1973,1
508.9910583,54,1997,1
762.0703125,72,1999,1
443.2900696,50,1996,1
435.9786072,66,1960,0
766.1503906,79,1988,1
353.4560852,47,1967,0
328.0448608,30,1972,0
889.6018677,85,1991,1
412.8170776,60,1972,1
399.9836426,86,1972,1
422.1430359,79,1957.5,1
236.0736847,53,1966,1
566.4909058,99,1976,1
714.3820801,87,1993,1
677.5077515,63,1991,0
246.8005981,46,1972,0
343.3018188,47,1970,0
550.3034668,59,1969,0
310.0678406,49,1966,0
208.6275482,26,1971,0
1102.222534,104,1998,1
585.1173096,71,1984,0
160.8421936,93,1924,0
581.1854858,90,1966,0
455.9394226,74,1966,1
285.280426,56,1924,0
591.5544434,76,1957.5,0
209.3280182,61,1924,1
280.9344482,60,1924,1
259.6902466,41,1918,0
279.4261169,95,1918,1
298.8500977,90,1918,1
312.9106445,38,1960,1
691.0109863,50,1993,0
668.7288818,91,1966,0
532.6843262,67,1972,1
397.6726074,64,1974,0
478.9066467,60,1983,0
586.9784546,63,1982,1
500.6365356,70,1971,0
389.7373657,60,1948,1
521.4154663,84,1972,0
829.2694092,97,1983,0
296.8509521,29,1957.5,0
370.0474854,55,1967,0
458.5674744,67,1969,1
378.8672791,74,1966,1
331.332489,67,1948,0
395.0343323,63,1966,0
422.787262,35,1994.5,0
588.3947144,52,1995,0
76.48926544,44,1948,0
520.8325806,60,1986,0
402.7752991,55,1960,0
346.0934753,67,1973,0
480.696167,86,1957.5,1
316.6226196,92,1918,1
506.2403259,98,1918,0
603.9942627,89,1957.5,1
369.10672,57,1971,0
478.8759766,71,1966,0
300.9413147,43,1924,0
365.1902161,63,1974,0
311.1006775,65,1957.5,0
409.2891541,70,1918,1
524.6876831,80,1957,0
349.7901306,61,1918,1
255.5948029,31,1972,0
391.3836975,49,1972,0
160.4024963,52,1957,0
574.0836792,87,1966,1
433.6828918,55,1969,0
480.97229,88,1974,0
425.0369263,108,1974,0
489.2347412,60,1957.5,1
305.6809692,60,1966,0
573.2144165,59,1983,0
395.6120911,45,1957.5,0
488.0792236,60,1918,0
544.5667114,54,1973,1
998.6092529,83,1966,0
231.6407776,33,1966,1
667.6142578,58,1918,1
588.9468994,103,1918,1
466.8657227,55,1948,1
350.7308655,79,1957.5,0
424.6278992,88,1967,0
410.546936,86,1972,0
746.4963989,108,1973,0
428.9636536,52,1957.5,0
439.7212524,72,1966,0
497.671051,94,1924,0
270.6165771,40,1972,0
378.6883545,77,1972,1
602.2251587,77,1957,1
225.6842346,76,1960,1
211.930481,50,1957,2
688.1323853,101,1918,1
416.5085754,63,1982,0
546.4943237,93,1974,0
616.3010254,77,1966,1
1242.572266,180,1960,1
565.1104736,60,1957.5,2
275.5505371,59,1924,0
308.7487183,70,1918,1
386.8332214,32,1968,0
419.5047607,36,1997,1
475.7161865,66,1957.5,1
693.1123657,75,1957,1
350.7462158,50,1984,0
1137.9823,190,1918,1
341.5327454,31,1972,0
370.3082581,60,1972,0
494.2965393,98,1918,0
383.6529541,74,1966,0
727.0672607,73,1966,0
294.5910339,69,1924,0
475.4656677,49,1957.5,1
531.958313,59,1957,1
441.5823364,60,1960,0
267.0784302,25,1973,1
560.9076538,96,1967,0
482.04599,70,1969,0
744.8397827,96,1985,0
453.1631165,67,1924,0
381.4135132,56,1972,0
581.1650391,76,1968,0
360.7573242,58,1969,0
981.1793823,159,1918,1
494.143158,60,1960,0
458.5981445,82,1960,0
462.3510437,72,1948,0
396.4352722,56,1960,0
505.5552063,96,1970,0
443.6019287,71,1966,0
424.0654907,80,1973,0
948.2828369,101,1973,1
422.1634827,62,1969,0
580.802002,89,1960,1
659.2495117,79,1997,0
319.1995239,81,1918,1
382.8553467,33,1957,1
517.8364258,90,1957,0
272.5492554,35,1966,0
372.7624512,60,1968,0
456.8392944,70,1918,0
524.0128174,84,1948,1
352.8476257,65,1918,0
301.4576721,62,1924,0
350.0355225,55,1957.5,1
938.506958,84,1995,1
467.9650269,72,1918,1
504.1644592,95,1957,1
390.4736023,51,1957,0
314.5518799,35,1960,0
267.5181274,83,1957,0
141.4028778,46,1918,0
594.284729,66,1982,1
185.0416412,49,1918,0
612.0726318,75,1985,0
341.5174255,53,1972,0
250.1137543,70,1981,0
566.3375854,70,1918,0
543.7078247,120,1918,0
284.6463928,54,1957,1
471.0122986,58,1983,0
785.3648071,96,1973,0
339.9375,80,1948,0
1316.515137,220,1971,0
436.5921631,110,1973,0
734.6548462,100,1918,0
787.2770386,66,1996,2
373.473175,49,1939,0
943.8959351,145,1983,1
239.6731873,45,1924,0
377.1186829,61,1972,0
360.4403381,52,1957,0
374.8740845,93,1957.5,0
658.5081787,73,1972,1
359.1927795,48,1966,0
566.9408569,66,1986,0
298.4512939,36,1970,0
478.0579224,60,1999,0
578.5165405,96,1972,0
367.1024475,37,1973,0
458.1942444,71,1993,0
299.09552,31,1972,0
364.960144,40,1969,0
456.2564087,78,1969,0
600.4714355,78,1969,0
528.8803101,78,1972,0
895.5788574,90,1990,1
447.4621887,58,1983,0
461.440918,82,1966,0
449.6300964,70,1966,0
320.8356628,30,1970,0
332.5749207,60,1966,0
439.6394348,70,1967,0
334.1190186,93,1948,0
349.9588623,45,1972,1
683.321106,104,1972,0
812.3354492,93,1960,1
1326.08667,160,1918,1
556.8377686,46,1939,1
488.6416626,55,1983,1
294.1973572,35,1957,0
533.7171631,99,1966,0
195.528244,44,1957.5,0
357.1373901,55,1939,1
407.530304,35,1972,1
358.6712646,46,1939,0
885.7211304,91,1991,0
131.4991608,61,1924,0
168.1025391,56,1948,0
150.805542,37,1948,0
296.8049316,32,1972,0
175.4242401,26,1960,0
428.084259,70,1966,0
308.6566772,63,1973,0
392.4472046,53,1972,0
469.7340698,96,1918,2
460.1882629,95,1972,1
805.2489624,99,1918,1
254.6949463,78,1960,0
307.5420532,106,1918,0
483.3242188,66,1957,0
756.8755493,56,1957,1
655.6500244,85,1957.5,0
254.3574982,35,1972,0
280.0345764,76,1924,0
242.0200195,45,1957.5,1
721.090271,71,1924,1
588.1697388,54,1996,1
303.5539856,70,1966,1
563.6174927,97,1972,0
548.3605347,90,1918,1
427.4911194,130,1918,1
507.3344727,110,1918,1
701.2675171,70,1960,0
353.7884216,65,1918,1
556.6639404,78,1957,2
515.2288208,51,1966,1
495.7895203,73,1924,0
451.3173523,58,1972,1
721.8725586,100,1939,1
511.2918701,100,1972,1
375.0377197,57,1969,0
460.3160706,82,1973,0
290.3933411,55,1957,0
327.5028992,52,1960,0
310.2008057,55,1957,1
388.1625671,48,1918,1
380.3193665,68,1957.5,1
536.9075928,61,1957,0
304.1266479,56,1957,0
280.5765381,66,1924,0
553.5450439,86,1972,0
457.6062317,75,1968,0
621.914978,70,1972,1
312.45047,64,1957,2
486.0391541,55,1987,0
673.0032959,67,1997,1
477.0404358,73,1969,0
438.3203125,92,1960,0
476.1252136,68,1972,0
649.2384644,70,1980,1
420.7727661,56,1924,1
269.8598633,55,1960,0
298.5228577,40,1960,0
315.8659058,44,1975,1
494.9151917,77,1973,1
467.1213684,73,1918,1
194.6795044,37,1957.5,2
477.8738403,87,1957.5,1
246.7290039,79,1918,1
504.4508057,68,1918,1
232.2901306,22,1957.5,0
517.1307983,83,1918,1
750.9855347,140,1972,1
539.7043457,89,1966,1
841.7193604,96,1987,1
820.0508423,82,1972,1
855.5549316,98,1991,0
546.0904541,103,1968,0
525.3217163,53,1918,1
559.0209961,59,1982,1
631.9772339,96,1966,1
451.2150879,101,1924,0
350.4701538,30,1960,1
298.3388062,50,1957.5,0
614.756897,90,1957.5,0
327.9783936,69,1957.5,0
521.9779053,56,1972,1
617.6968384,77,1972,0
267.277832,63,1957,1
296.7333374,41,1918,0
251.93396,44,1966,1
391.6495667,110,1924,1
381.1169739,112,1918,1
316.8168945,59,1957,1
490.8197632,70,1957,1
508.7661133,60,1972,0
1107.519653,243,1918,2
637.5809937,100,1967,2
1237.019531,120,1972,2
588.5072021,84,1957.5,0
819.4782104,88,1992,1
342.8058472,27,1972,1
429.393158,71,1966,0
431.6939697,73,1957.5,0
740.6676636,98,1966,1
465.5823669,54,1924,1
406.2111511,43,1924,1
387.988739,73,1948,1
388.6636353,110,1918,1
413.9572449,71,1966,0
619.6141968,88,1918,0
639.5545654,140,1960,0
194.2602386,28,1966,0
440.968811,44,1924,0
179.6168365,92,1918,0
366.1667786,46,1918,0
506.5368652,67,1975,0
398.9099426,78,1973,0
511.9872437,122,1918,0
415.1792297,58,1970,0
305.1696777,48,1966,1
453.8738098,78,1969,0
310.5689087,41,1970,0
290.1376953,30,1957.5,1
223.9662933,24,1966,1
469.8618774,87,1973,0
449.0727844,67,1967,1
448.6381836,68,1966,0
321.7508545,73,1948,0
386.0049438,101,1924,1
285.9144287,80,1957.5,0
536.0895386,70,1996,0
608.8259277,76,1982,0
459.8610229,65,1957,0
515.9957886,60,1957,0
752.2381592,85,1924,1
354.6116028,54,1918,1
508.8887939,68,1924,1
538.7738037,55,1999,1
523.0004883,86,1948,1
333.6486206,75,1966,0
233.5888062,25,1966,1
624.4407959,90,1918,1
479.2645569,58,1939,1
439.0667725,59,1957.5,1
307.3273315,73,1957,1
533.7376099,68,1957,1
344.0585327,87,1918,1
304.862915,52,1957,0
473.0779419,130,1948,1
222.4426422,28,1960,0
518.2965698,74,1918,0
463.6394653,70,1957.5,1
196.9598541,96,1918,1
393.9555054,61,1966,0
413.4562073,95,1924,0
195.9321594,51,1918,0
317.8394775,53,1918,0
390.5963135,73,1957.5,1
283.7465515,54,1918,0
394.2264709,57,1966,0
297.4491577,38,1948,0
400.6534119,81,1939,0
375.150177,59,1957,0
471.9735107,76,1960,1
772.3012695,93,1957,1
200.2525787,70,1918,1
421.616394,127,1918,1
643.9210205,80,1972,1
271.3886108,27,1972,1
352.9243469,66,1966,1
276.0976257,56,1966,0
508.5922546,43,1939,0
639.5136719,112,1918,2
481.8516846,76,1957,1
447.206543,64,1966,1
410.1890259,60,1957.5,1
475.0924072,70,1973,1
657.6645508,104,1957,1
161.7216187,48,1966,1
383.7859192,42,1957,1
851.2907715,86,1924,1
283.5624695,90,1957,1
548.0026855,65,1971,1
1092.017212,120,1918,0
449.0932007,115,1918,0
528.4508667,59,1957,1
971.4545898,100,1996,1
608.3452759,108,1973,1
498.5658264,75,1970,0
656.5192261,128,1974,0
447.6718445,79,1973,0
666.7808228,105,1918,2
759.605896,126,1957.5,2
297.4133606,59,1924,0
383.9546509,63,1960,0
484.3161316,78,1960,1
756.5892944,98,1918,1
623.2904053,63,1991,0
428.2376404,62,1966,0
275.044342,37,1972,1
146.0351868,38,1972,1
769.1875,60,1972,1
322.6251831,76,1957,1
363.2115173,34,1972,0
330.3763428,64,1957,1
369.4595032,90,1948,1
187.9969177,31,1957,0
503.4946899,81,1972,0
609.9456177,65,1972,0
507.2015381,200,1924,1
526.5999146,98,1924,0
375.2473145,44,1983,0
1003.481934,96,1998,2
492.0110474,63,1966,1
371.8421326,64,1966,0
468.1490784,48,1960,1
516.9467773,70,1957,1
296.3959045,49,1939,1
895.8191528,103,1918,1
622.4109497,91,1918,0
642.9802246,105,1924,1
198.9232178,64,1918,1
642.6069336,79,1992,0
682.3446045,83,1991,0
565.0184326,56,1966,0
359.2132263,44,1971,1
266.8330078,67,1957,0
368.1097107,54,1969,1
390.6883545,52,1957,0
486.27948,79,1960,0
443.4485474,109,1918,1
456.4609375,102,1918,1
229.4371185,28,1918,1
288.2765808,66,1957,0
160.5149689,52,1918,0
180.8746185,30,1960,0
678.2849121,87,1966,0
711.3501587,94,1918,0
12.83342648,70,1985,0
568.8684692,95,1918,0
535.2510376,75,1939,0
499.629303,51,1966,0
193.9432373,33,1966,0
604.9094238,70,1995,0
363.4467468,44,1918,1
583.6397095,62,1969,1
382.1190796,54,1966,1
611.0142822,77,1999,1
721.1771851,74,1984,0
355.8029175,93,1957.5,0
648.1903076,69,1996,0
729.460083,92,1972,0
748.9403687,86,1993,1
466.7378845,53,1995,1
635.3108521,78,1972,0
589.263916,82,1985,0
434.0663757,45,1960,1
410.8179016,79,1967,0
563.2391357,82,1966,0
493.9284058,84,1957.5,0
486.2947998,75,1970,0
66.79517365,29,1939,0
183.7889709,35,1939,1
290.7256775,47,1918,1
460.6739807,75,1918,0
351.0018616,75,1957.5,0
445.4681702,65,1957,1
280.6992493,32,1957,0
746.3071899,61,1995,1
320.3652649,32,1970,1
538.9425049,52,1939,1
460.367218,85,1957,0
448.832489,88,1976,0
301.2429504,24,1983,0
809.2932129,88,1990,0
297.6843567,68,1966,1
237.5462036,60,1918,1
490.5334473,95,1966,0
321.0452576,35,1939,0
661.2844849,78,1991,0
231.1448212,38,1924,1
337.938385,71,1918,1
380.2477722,70,1966,0
498.3101807,91,1918,1
193.4523926,52,1997,1
186.9027405,39,1972,0
328.1471252,70,1918,0
688.5670166,71,1924,1
197.972229,80,1960,1
686.2252808,63,1991,1
550.5744019,79,1972,0
450.1107178,66,1957.5,1
311.4329834,49,1957,1
255.8504486,70,1918,1
219.8350525,64,1966,1
1300.655029,120,1986,1
592.2600708,62,1971,0
213.0041962,60,1938,0
401.3487854,77,1969,0
388.2034912,67,1960,0
546.928894,88,1972,0
800.4171753,72,1998,0
242.9556732,57,1948,0
669.0510254,83,1986,0
523.210083,61,1957.5,0
344.1045532,63,1918,1
651.7284546,89,1957.5,1
250.4563293,75,1924,1
443.1775818,38,1957,0
683.0143433,150,1918,1
405.0403137,61,1957,0
629.635498,110,1918,1
551.867981,50,1973,1
571.2459717,115,1918,1
414.5247803,86,1972,0
499.9923401,60,1957,1
740.9846191,68,1977,0
333.6895447,87,1967,1
203.1107025,61,1924,1
340.3209839,29,1966,0
491.1367493,61,1966,1
281.5837708,39,1972,0
491.3515015,50,1983,1
247.3834686,63,1960,1
200.7740936,34,1960,0
228.2918243,25,1960,0
869.3905029,97,1924,1
323.6273193,70,1918,0
432.696106,104,1918,0
225.0809174,62,1957.5,0
369.2294312,37,1960,0
450.4992676,68,1957,0
346.7888489,40,1972,0
510.5658569,56,1967,0
481.0540771,100,1918,1
1057.566284,88,1972,1
475.6088257,47,1996,1
279.4977112,59,1948,0
464.0791626,90,1960,1
328.1215515,69,1924,0
212.1861267,50,1960,1
283.3988647,74,1973,1
429.0454712,96,1969,1
324.3022156,45,1957.5,1
237.6075592,32,1970,1
446.2504272,43,1991,0
1088.11084,108,1994,0
311.0955505,29,1939,0
608.4475708,76,1918,0
255.1346436,76,1918,0
431.6325989,57,1966,0
161.6705017,60,1966,0
362.2298584,60,1924,1
356.2272644,24,1974,0
757.3460083,76,1997,0
443.995636,66,1969,0
544.7150269,59,1991,0
650.6291504,78,1985,0
376.6687317,65,1960,0
844.5519409,72,1994,1
753.7976685,82,1991,0
412.9806519,61,1966,0
422.6543274,46,1918,1
309.6434631,61,1966,1
655.4966431,68,1992,1
381.4748535,96,1918,1
567.5032959,58,1989,0
386.7207336,68,1967,0
351.0632324,38,1972,0
438.5759583,71,1966,0
378.6678772,35,1918,1
710.1844482,64,1984,1
443.6581726,104,1948,0
301.3298645,87,1939,1
439.7416992,70,1918,1
305.3690796,37,1924,1
285.9144287,40,1960,1
526.3238525,76,1980,0
423.3599243,56,1960,0
255.4823303,63,1960,0
344.5903015,70,1924,1
924.0986938,86,1983,2
305.2105713,36,1973,0
289.3094177,32,1960,0
297.5002747,25,1968,1
312.6038818,90,1918,1
275.1261597,36,1957,0
373.2737427,52,1966,1
357.2498474,32,1972,0
400.2392883,38,1957.5,0
438.2282715,70,1918,0
634.8762207,135,1918,2
570.3665771,74,1948,1
380.968689,65,1918,0
782.9157104,75,1991,1
805.4892578,120,1981,0
353.0470581,54,1918,0
367.3427734,30,1966,0
267.9220581,45,1966,0
571.6038818,55,1983,0
760.628479,114,1983,1
324.1590576,100,1918,1
371.8932495,28,1972,1
357.1271362,54,1966,1
293.8598938,32,1957.5,1
793.0903931,71,1995,1
551.7453003,82,1983,0
501.771637,80,1948,0
294.7853394,53,1957,0
738.5303955,97,1960,1
830.7470703,90,1973,1
624.1237793,59,1985,1
411.6053162,71,1918,0
300.6907349,78,1957.5,1
697.4890747,69,1966,0
276.4606323,45,1957.5,1
415.1690063,50,1957,0
368.7181396,63,1957,1
849.2557983,120,1957,1
522.0085449,72,1969,0
691.9108276,80,1986,1
363.2115173,70,1948,0
291.9169922,32,1973,0
276.2816772,28,1969,0
247.0409088,23,1983,0
481.2279358,60,1968,0
292.7963867,96,1918,1
317.5991821,57,1966,0
483.8866577,78,1957,1
614.7671509,76,1986,0
402.4685059,68,1984,0
93.77092743,40,1948,0
955.1750488,99,1997,1
155.0083618,51,1957.5,0
494.4192505,56,1966,0
341.4049072,57,1957,1
734.9104614,90,1991,0
336.6754761,34,1983,0
414.5350037,90,1948,0
567.4317627,58,1983,0
309.3111572,118,1918,0
285.5667419,32,1974,0
556.2242432,87,1966,0
1173.057007,110,1992,0
352.8476257,95,1948,0
570.2438354,62,1966,0
700.2653198,80,1957.5,0
330.7904968,29,1918,0
